ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Guarani-157_eight-1,,Guarani,157_eight,pohapy,po+hapy,p o + h a p ɨ,,guasch1995;seelwische1980;carol2018,,,,,3924 886,,,"['hand', 'three']"
Guarani-159_cook-1,,Guarani,159_cook,"(ojapo) tembi'u, ojy, ombojy",japo tembi'u,dʒ a p o + t e ⁿb i ʔ u,,guasch1995;seelwische1980;carol2018,,,,,1180 1696 899,,,"['make', 'food']"
Guarani-159_cook-2,,Guarani,159_cook,"(ojapo) tembi'u, ojy, ombojy",jy,dʒ ɨ,,guasch1995;seelwische1980;carol2018,,,,,1180 1696,,,[]
Guarani-159_cook-3,,Guarani,159_cook,"(ojapo) tembi'u, ojy, ombojy",mbo+jy,ⁿb o + dʒ ɨ,,guasch1995;seelwische1980;carol2018,,,,,1180 899 1696,,,"['_:caus', 'cooked']"
Guarani-210_oldwoman-1,,Guarani,210_oldwoman,"guaigui, guaivi",guaigui,ɣ w ai ɣ w i,,guasch1995;seelwische1980;carol2018,,,,,2870,,,[]
Guarani-210_oldwoman-2,,Guarani,210_oldwoman,"guaigui, guaivi",guaivi,ɣ w ai ʋ i,,guasch1995;seelwische1980;carol2018,,,,,2870,,,[]
Guarani-142_sap-1,,Guarani,142_sap,"yvyra ysy, yvyra ruguy, yvyra rykue",yvyra+ysy,ɨ ʋ ɨ r a + ɨ s ɨ,,guasch1995;seelwische1980;carol2018,,,,,3929 1707,,,"['tree', 'resin']"
Guarani-142_sap-2,,Guarani,142_sap,"yvyra ysy, yvyra ruguy, yvyra rykue",yvyra+ruguy,ɨ ʋ ɨ r a + r + u ɣ w ɨ,,guasch1995;seelwische1980;carol2018,,,,,3929 1707,,,"['tree', '_:poss', 'blood']"
Guarani-142_sap-3,,Guarani,142_sap,"yvyra ysy, yvyra ruguy, yvyra rykue",yvyra+rykue,ɨ ʋ ɨ r a + r + ɨ k u e,,guasch1995;seelwische1980;carol2018,,,,,3929 1707,,,"['tree', '_:poss', 'juice']"
Guarani-36_spiderweb-1,,Guarani,36_spiderweb,"ñanduti, ñandu renimbo",ñanduti,ɲ a n d u t i,,guasch1995;seelwische1980;carol2018,,,,,909 3589,,,[]
Guarani-36_spiderweb-2,,Guarani,36_spiderweb,"ñanduti, ñandu renimbo",ñandu+renimbo,ɲ a n d u + r + e n i ⁿb o,,guasch1995;seelwische1980;carol2018,,,,,909 3930,,,"['spider', '_:poss', 'thread']"
Guarani-160_fox-1,,Guarani,160_fox,"aguara, moñai",aguara,a ɣ w a r a,,guasch1995;seelwische1980;carol2018,,,,,940,,,[]
Guarani-160_fox-2,,Guarani,160_fox,"aguara, moñai",moñai,m o ɲ ai,,guasch1995;seelwische1980;carol2018,,,,,3952,,,[]
Guarani-131_insect-1,,Guarani,131_insect,"yso, taso, moñai",yso,ɨ s o,,guasch1995;seelwische1980;carol2018,,,,,3953,,,[]
Guarani-131_insect-2,,Guarani,131_insect,"yso, taso, moñai",taso,t a s o,,guasch1995;seelwische1980;carol2018,,,,,3953,,,[]
Guarani-131_insect-3,,Guarani,131_insect,"yso, taso, moñai",moñai,m o ɲ ai,,guasch1995;seelwische1980;carol2018,,,,,3954,,,[]
Guarani-211_mule-1,,Guarani,211_mule,mburika,mburika,ⁿb u r i k a,,guasch1995;seelwische1980;carol2018,,,,,953,,,[]
Guarani-2_beehive-1,,Guarani,2_beehive,"eir+eta, eiru+raity",eir+eta,e i r + e t a,,guasch1995;seelwische1980;carol2018,,,,,960 961,,,[]
Guarani-2_beehive-2,,Guarani,2_beehive,"eir+eta, eiru+raity",eiru+raity,e i r u + r a i t ɨ,,guasch1995;seelwische1980;carol2018,,,,,960 962,,,[]
Guarani-161_wolf-1,,Guarani,161_wolf,jaguarundy,jagua+r+undy,dʒ a ɣ w a + r + u n d ɨ,,guasch1995;seelwische1980;carol2018,,,,,2960 3973 3974,,,"['dog', '_:poss', '?']"
Guarani-40_borntobe-1,,Guarani,40_borntobe,"aha'arecha, reñói",ha'a+recha,h a ʔ a r e ʃ a,,guasch1995;seelwische1980;carol2018,,,,,988 3981 3982,,,[]
Guarani-40_borntobe-2,,Guarani,40_borntobe,"aha'arecha, reñói",reñói,r e ɲ oi,,guasch1995;seelwische1980;carol2018,,,,,3982,,,[]
Guarani-121_footprint-1,,Guarani,121_footprint,"pore, takykuere",pore,p o r e,,guasch1995;seelwische1980;carol2018,,,,,1853,,,[]
Guarani-121_footprint-2,,Guarani,121_footprint,"pore, takykuere",takykuere,t + a k ɨ k w e r e,,guasch1995;seelwische1980;carol2018,,,,,482,,,"['_:poss', 'footprint']"
Guarani-144_mute-1,,Guarani,144_mute,ñe'engu,ñe'e+ngu,ɲ e ʔ e + n g u,,guasch1995;seelwische1980;carol2018,,,,,1067 4019,,,"['words', '_:less']"
Guarani-134_itch-1,,Guarani,134_itch,tai,tai,t ai,,guasch1995;seelwische1980;carol2018,,,,,1928,,,[]
Guarani-127_cousin-1,,Guarani,127_cousin,lopi,lopi,l o p i,,guasch1995;seelwische1980;carol2018,,,,,4032,,,[]
Guarani-137_potter-1,,Guarani,137_potter,"kambuchi apoha, ña'ẽ apoha, ñai'ỹ avykyha",kambuchi apoha,k a ⁿb u ʃ i + a p o h a,,guasch1995;seelwische1980;carol2018,,,,,4036 1106,,,"['pitcher', 'maker']"
Guarani-137_potter-2,,Guarani,137_potter,"kambuchi apoha, ña'ẽ apoha, ñai'ỹ avykyha",ña'ẽ apoha,ɲ a ʔ ẽ + a p o h a,,guasch1995;seelwische1980;carol2018,,,,,1104 1106,,,"['bowl', 'maker']"
Guarani-137_potter-3,,Guarani,137_potter,"kambuchi apoha, ña'ẽ apoha, ñai'ỹ avykyha",ñai'ỹ avykyha,ɲ ai ʔ ɨ̃ + a ʋ ɨ k ɨ h a,,guasch1995;seelwische1980;carol2018,,,,,1104 4037,,,"['tile', 'manipulator']"
Guarani-165_write-1,,Guarani,165_write,"ahai, akuatia",a+hai,h a i,,guasch1995;seelwische1980;carol2018,,,,,1981 1987,,,[]
Guarani-165_write-2,,Guarani,165_write,"ahai, akuatia",a+kuatia,k w a t j a,,guasch1995;seelwische1980;carol2018,,,,,1981 1112,,,[]
Guarani-122_altar-1,,Guarani,122_altar,"ita karai, ita marangatu, ita mongaraipyre",ita karai,i t a + k a r a i,,guasch1995;seelwische1980;carol2018,,,,,4050 4051,,,"['stone', 'lord']"
Guarani-122_altar-2,,Guarani,122_altar,"ita karai, ita marangatu, ita mongaraipyre",ita marangatu,i t a + m a r a n g a t u,,guasch1995;seelwische1980;carol2018,,,,,4050 4052,,,"['stone', 'saint']"
Guarani-122_altar-3,,Guarani,122_altar,"ita karai, ita marangatu, ita mongaraipyre",ita mongarai+pyre,i t a + m o n g a r a i + p ɨ r e,,guasch1995;seelwische1980;carol2018,,,,,4050 4053,,,"['stone', 'bless', '_:nmlz']"
Kadiweo-163_see-1,,Kadiweo,163_see,-ate (tibece); -iwi; -nadi; -ole(te),-ate tibece,a t e + t i b e k e,,griffiths2002,,,,,69 4072,,,"['?', '?']"
Kadiweo-163_see-2,,Kadiweo,163_see,-ate (tibece); -iwi; -nadi; -ole(te),-iwi,i w i,,griffiths2002,,,,,1145,,,[]
Kadiweo-163_see-3,,Kadiweo,163_see,-ate (tibece); -iwi; -nadi; -ole(te),-nadi,n a d i,,griffiths2002,,,,,73,,,[]
Kadiweo-163_see-4,,Kadiweo,163_see,-ate (tibece); -iwi; -nadi; -ole(te),-ole te,o l e + t e,,griffiths2002,,,,,4073 74,,,"['?', '?']"
Kadiweo-37_husband-1,,Kadiweo,37_husband,-odawa,-odawa,o d a w a,,griffiths2002,,,,,4074 26,,,[]
Kadiweo-38_wife-1,,Kadiweo,38_wife,-odawa,-odawa,o d a w a,,griffiths2002,,,,,1149 29,,,[]
Kadiweo-138_hear-1,,Kadiweo,138_hear,-ajipa(ta),-ajipata,a dʒ i p a t a,,griffiths2002,,,,,557 32,,,[]
Kadiweo-129_dog-1,,Kadiweo,129_dog,nekeco,n+eke+co,n + e q e + k o,,griffiths2002,,,,,4076 1158 2502,,,"['_:poss', 'dog', '_:?']"
Kadiweo-120_leg-1,,Kadiweo,120_leg,-oGonagi,-oGonagi,o ʁ o n a g i,,griffiths2002,,,,,4079,,,[]
Kadiweo-125_sleep-1,,Kadiweo,125_sleep,-iote,-iote,j o t e,,griffiths2002,,,,,64,,,[]
Kadiweo-44_feather-1,,Kadiweo,44_feather,namodi,n+amodi,n + a m o d i,,griffiths2002,,,,,1186,,,"['_:poss', 'hair']"
Kadiweo-154_four-1,,Kadiweo,154_four,cwaatolo,cwaatolo,k w aː t o l o,,griffiths2002,,,,,4081,,,[]
Kadiweo-168_star-1,,Kadiweo,168_star,-otedi,-otedi,o t e d i,,griffiths2002,,,,,606,,,[]
Kadiweo-43_leaf-1,,Kadiweo,43_leaf,-amodi,-amodi,a m o d i,,griffiths2002,,,,,3246,,,[]
Kadiweo-140_where-1,,Kadiweo,140_where,agaa,agaa,a g aː,,griffiths2002,,,,,639,,,[]
Kadiweo-153_three-1,,Kadiweo,153_three,iniwatadiGini,iniwatadiGini,i n i w a t a d i ʁ i n i,,griffiths2002,,,,,125 127,,,[]
Kadiweo-149_five-1,,Kadiweo,149_five,nigoteno GobaaGadi,nigoteno Go+baaGadi,n i g o t e n o + ʁ o + b aː ʁ a d i,,griffiths2002,,,,,164 4090 3878,,,"['?', '_:poss', 'hand']"
Kadiweo-192_grass-1,,Kadiweo,192_grass,nadegocawaanigi,n+adego+cawaanigi,n + a d e g o + k a w aː n i g i,,griffiths2002,,,,,4092,,,"['_:poss', 'grass', '_:?']"
Kadiweo-152_one-1,,Kadiweo,152_one,"onidateci, onijoteci, oniniteci",onidateci,o n i d a t e k i,,griffiths2002,,,,,4093,,,[]
Kadiweo-152_one-2,,Kadiweo,152_one,"onidateci, onijoteci, oniniteci",onijoteci,o n i dʒ o t e k i,,griffiths2002,,,,,4093,,,[]
Kadiweo-152_one-3,,Kadiweo,152_one,"onidateci, onijoteci, oniniteci",oniniteci,o n i n i t e k i,,griffiths2002,,,,,4093,,,[]
Kadiweo-135_two-1,,Kadiweo,135_two,"iniwata, itiodataale, itiwata, itoa",iniwata,i n i w a t a,,griffiths2002,,,,,4099,,,[]
Kadiweo-135_two-2,,Kadiweo,135_two,"iniwata, itiodataale, itiwata, itoa",itiodataale,i t j o d a t aː l e,,griffiths2002,,,,,4099,,,[]
Kadiweo-135_two-3,,Kadiweo,135_two,"iniwata, itiodataale, itiwata, itoa",itiwata,i t i w a t a,,griffiths2002,,,,,4099,,,[]
Kadiweo-135_two-4,,Kadiweo,135_two,"iniwata, itiodataale, itiwata, itoa",itoa,i t o a,,griffiths2002,,,,,4099,,,[]
Kadiweo-136_littlequantityfew-1,,Kadiweo,136_littlequantityfew,"onateciGi (ca, da, di, jo, ni), mokateciGidiwa",onateciGi,o n a t e k i ʁ i,,griffiths2002,,,,,4108,,,[]
Kadiweo-136_littlequantityfew-2,,Kadiweo,136_littlequantityfew,"onateciGi (ca, da, di, jo, ni), mokateciGidiwa",mokateciGidiwa,m o q a t e k i ʁ i d i w a,,griffiths2002,,,,,4108,,,[]
Kadiweo-147_muchmany-1,,Kadiweo,147_muchmany,"daGaxa, eliodi, owidi",daGaxa,d a ʁ a tʃ a,,griffiths2002,,,,,217,,,[]
Kadiweo-147_muchmany-2,,Kadiweo,147_muchmany,"daGaxa, eliodi, owidi",eliodi,e l j o d i,,griffiths2002,,,,,217,,,[]
Kadiweo-147_muchmany-3,,Kadiweo,147_muchmany,"daGaxa, eliodi, owidi",owidi,o w i d i,,griffiths2002,,,,,2654,,,[]
Kadiweo-35_spider-1,,Kadiweo,35_spider,ewalaliteenigi,ewalaliteenigi,e w a l a l i t eː n i g i,,griffiths2002,,,,,2148,,,[]
Kadiweo-150_ten-1,,Kadiweo,150_ten,"nigotedini, GobaaGatedi",nigotedini Go+baaGate+di,n i g o t e d i n i + ʁ o + b aː ʁ a t e + d i,,griffiths2002,,,,,4127 271 4128 1474,,,"['?', '_:1pl', 'hand', '_:pl']"
Kadiweo-128_flea-1,,Kadiweo,128_flea,"nalogo, naloko",nalogo,n a l o g o,,griffiths2002,,,,,4131,,,[]
Kadiweo-166_deer-1,,Kadiweo,166_deer,"Galecani, oticaGanigo, napicaGaligi (blanco)",Galecani,ʁ a l e k a n i,,griffiths2002,,,,,4132,,,[]
Kadiweo-166_deer-2,,Kadiweo,166_deer,"Galecani, oticaGanigo, napicaGaligi (blanco)",oticaGanigo,o t i k a ʁ a n i g o,,griffiths2002,,,,,295,,,[]
Kadiweo-166_deer-3,,Kadiweo,166_deer,"Galecani, oticaGanigo, napicaGaligi (blanco)",napicaGaligi,n a p i k a ʁ a l i g i,,griffiths2002,,,,,295,,,[]
Kadiweo-42_hairhead-1,,Kadiweo,42_hairhead,-amodi,-amodi,a m o d i,,griffiths2002,,,,,1511,,,[]
Kadiweo-254_penis-1,,Kadiweo,254_penis,eniGodi,eniGodi,e n i ʁ o d i,,griffiths2002,,,,,1514,,,[]
Kadiweo-124_bed-1,,Kadiweo,124_bed,"-ipe, -medi",-ipe,i p e,,griffiths2002,,,,,819,,,[]
Kadiweo-124_bed-2,,Kadiweo,124_bed,"-ipe, -medi",-medi,m e d i,,griffiths2002,,,,,1543,,,[]
Kadiweo-143_plantvb-1,,Kadiweo,143_plantvb,-anaGa,-anaGa,a n a ʁ a,,griffiths2002,,,,,823,,,[]
Kadiweo-123_burnvbintrans-1,,Kadiweo,123_burnvbintrans,-alegi,-alegi,a l e g i,,griffiths2002,,,,,327,,,[]
Kadiweo-158_nine-1,,Kadiweo,158_nine,noove,noove,n oː v e,,griffiths2002,,,,,3509,,,[]
Kadiweo-156_seven-1,,Kadiweo,156_seven,seete,seete,s eː t e,,griffiths2002,,,,,847,,,[]
Kadiweo-169_knife-1,,Kadiweo,169_knife,-odaajo; yotini (de mesa),-odaajo,o d aː dʒ o,,griffiths2002,,,,,343,,,[]
Kadiweo-169_knife-2,,Kadiweo,169_knife,-odaajo; yotini (de mesa),yotini,j o t i n i,,griffiths2002,,,,,4152,,,[]
Kadiweo-170_needle-1,,Kadiweo,170_needle,etakado,etakado,e t a q a d o,,griffiths2002,,,,,854,,,[]
Kadiweo-155_six-1,,Kadiweo,155_six,dibatio,dibatio,d i b a t i o,,griffiths2002,,,,,3916,,,[]
Kadiweo-209_oldman-1,,Kadiweo,209_oldman,oxiiGodi,oxiiGodi,o tʃ iː ʁ o d i,,griffiths2002,,,,,353,,,[]
Kadiweo-151_twenty-1,,Kadiweo,151_twenty,onokoticoGodigo,onokoticoGodigo,o n o q o t i k o ʁ o d i g o,,griffiths2002,,,,,359,,,[]
Kadiweo-159_cook-1,,Kadiweo,159_cook,-oola,-oola,oː l a,,griffiths2002,,,,,4169,,,[]
Kadiweo-210_oldwoman-1,,Kadiweo,210_oldwoman,opake,opake,o p a q e,,griffiths2002,,,,,2871,,,[]
Kadiweo-211_mule-1,,Kadiweo,211_mule,boliico,boliico,b o l iː k o,,griffiths2002,,,,,953,,,[]
Kadiweo-161_wolf-1,,Kadiweo,161_wolf,diwilecoGoni,diwilecoGoni,d i w i l e k o ʁ o n i,,griffiths2002,,,,,4192,,,[]
Kadiweo-40_borntobe-1,,Kadiweo,40_borntobe,-ani(tini); -okoloGo,-ani+tini,a n i + t i n i,,griffiths2002,,,,,2990 1822,,,"['be.born', 'down']"
Kadiweo-40_borntobe-2,,Kadiweo,40_borntobe,-ani(tini); -okoloGo,-okoloGo,o q o l o ʁ o,,griffiths2002,,,,,4197,,,[]
Kadiweo-144_mute-1,,Kadiweo,144_mute,ewaloGonaGa,ewaloGonaGa,e w a l o ʁ o n a ʁ a,,griffiths2002,,,,,4207,,,[]
Kadiweo-134_itch-1,,Kadiweo,134_itch,-iwiti,-iwiti,i w i t i,,griffiths2002,,,,,4210,,,[]
Kadiweo-127_cousin-1,,Kadiweo,127_cousin,ileedi,ileedi,i l eː d i,,griffiths2002,,,,,2436,,,[]
Kadiweo-137_potter-1,,Kadiweo,137_potter,niwilanaGanaGa,niwilan+aGan+aGa,n i + w i l a + n a ʁ a n + a ʁ a,,griffiths2002,,,,,4221 1972 1971,,,"['_:3sg', 'clay', '_:val', '_:nmlz']"
Kadiweo-165_write-1,,Kadiweo,165_write,-idí,-idí,i d i,,griffiths2002,,,,,1983,,,[]
Kadiweo-122_altar-1,,Kadiweo,122_altar,ladienigi,ladienigi,l a d j e n i g i,,griffiths2002,,,,,4050,,,[]
Lule-163_see-1,,Lule,163_see,eç,e+ç,e + ts,,machoni1878,,,,,1144 1147,,,"['see', '_:inf']"
Lule-163_see-2,,Lule,163_see,aualacíç,aualací+ç,a w a l a k i + ts,,machoni1878,,,,,4241 1147,,,"['see', '_:inf']"
Lule-37_husband-1,,Lule,37_husband,cupé,cupé,k u p e,,machoni1878,,,,,555,,,[]
Lule-38_wife-1,,Lule,38_wife,cumué,cumué,k u m u e,,machoni1878,,,,,28,,,[]
Lule-38_wife-2,,Lule,38_wife,eaeaup,eaeaup,e a e a u p,,machoni1878,,,,,4242,,,[]
Lule-138_hear-1,,Lule,138_hear,yuisç,yuis+ç,i w i s + ts,,machoni1878,,,,,34 32,,,"['hear', '_:inf']"
Lule-138_hear-2,,Lule,138_hear,cusyeplúç,cusyeplú+ç,k u s j e p l u + ts,,machoni1878,,,,,4243 32,,,"['hear', '_:inf']"
Lule-130_louse-1,,Lule,130_louse,micés,micés,m i k e s,,machoni1878,,,,,4251,,,[]
Lule-130_louse-2,,Lule,130_louse,céy,céy,k ei,,machoni1878,,,,,562,,,[]
Lule-129_dog-1,,Lule,129_dog,culé,culé,k u l e,,machoni1878,,,,,2502,,,[]
Lule-120_leg-1,,Lule,120_leg,ysé,ysé,i s e,,machoni1878,,,,,4255,,,[]
Lule-125_sleep-1,,Lule,125_sleep,viç,vi+ç,w i + ts,,machoni1878,,,,,4257 64,,,"['sleep', '_:inf']"
Lule-44_feather-1,,Lule,44_feather,ynep,ynep,i n e p,,machoni1878,,,,,1186,,,[]
Lule-44_feather-2,,Lule,44_feather,pily,pily,p i l i,,machoni1878,,,,,2520,,,[]
Lule-139_earthgroundsoil-1,,Lule,139_earthgroundsoil,a,a,a,,machoni1878,,,,,4263,,,[]
Lule-154_four-1,,Lule,154_four,locuép,locuép,l o k u e p,,machoni1878,,,,,4269,,,[]
Lule-167_yellow-1,,Lule,167_yellow,soop,soop,s oː p,,machoni1878,,,,,4270,,,[]
Lule-133_flyvb-1,,Lule,133_flyvb,pylyç,pyly+ç,p i l i + ts,,machoni1878,,,,,591 4271,,,"['fly', '_:inf']"
Lule-133_flyvb-2,,Lule,133_flyvb,zolépç,zolép+ç,ts o l e p + ts,,machoni1878,,,,,4272 4271,,,"['fly', '_:inf']"
Lule-164_dust-1,,Lule,164_dust,a,a,a,,machoni1878,,,,,1220,,,[]
Lule-164_dust-2,,Lule,164_dust,ohó,ohó,o ʔ o,,machoni1878,,,,,600,,,[]
Lule-168_star-1,,Lule,168_star,zocuel,zocuel,ts o k w e l,,machoni1878,,,,,4278 4279,,,[]
Lule-168_star-2,,Lule,168_star,ayut,ayut,a u t,,machoni1878,,,,,605,,,[]
Lule-145_nearadv-1,,Lule,145_nearadv,ocoque,ocoque,o k o k e,,machoni1878,,,,,4284 615,,,[]
Lule-145_nearadv-2,,Lule,145_nearadv,ococotá,ococotá,o k o k o t a,,machoni1878,,,,,4285 615,,,[]
Lule-43_leaf-1,,Lule,43_leaf,ançáp,ançáp,a n tʃ a p,,machoni1878,,,,,4290,,,[]
Lule-140_where-1,,Lule,140_where,ciamá,ciamá,ts j a m a,,machoni1878,,,,,1274,,,[]
Lule-141_how-1,,Lule,141_how,uscéma,uscéma,u s k e m a,,machoni1878,,,,,3277,,,[]
Lule-153_three-1,,Lule,153_three,tamlip,tamlip,t a m l i p,,machoni1878,,,,,4303 4304,,,[]
Lule-146_faradv-1,,Lule,146_faradv,moquemá,moque+má,m o k e + m a,,machoni1878,,,,,3282 4308,,,"['far', '_:abl']"
Lule-146_faradv-2,,Lule,146_faradv,aytó,aytó,a t o,,machoni1878,,,,,1291,,,[]
Lule-162_drink-1,,Lule,162_drink,ucç,uc+ç,u k + ts,,machoni1878,,,,,139 1297,,,"['drink', '_:inf']"
Lule-253_flower-1,,Lule,253_flower,attohó,attohó,a tˀ o ʔ o,,machoni1878,,,,,4311,,,[]
Lule-41_fall-1,,Lule,41_fall,tolç,tol+ç,t o l + ts,,machoni1878,,,,,3289 1306,,,"['fall', '_:inf']"
Lule-41_fall-2,,Lule,41_fall,eicuépuyaç loseapmóiç,eicuépuyaç loseapmóiç,ei k w e p w i a tʃ + l o s e a p m oi ts,,machoni1878,,,,,4314 4315,,,"['?', '?']"
Lule-41_fall-3,,Lule,41_fall,eicuépuyaçé loçcapmoicé,eicuépuyaçé loçcapmoicé,ei k w e p w i a tʃ e + l o tʃ k a p m oi k e,,machoni1878,,,,,4314 4315,,,"['?', '?']"
Lule-41_fall-4,,Lule,41_fall,cililisç,cililis+ç,ts i l i l i s + ts,,machoni1878,,,,,4316 1306,,,"['fall', '_:inf']"
Lule-41_fall-5,,Lule,41_fall,yacanáqui tolç,yacanáqui+tol+ç,j a k a n a k i + t o l + ts,,machoni1878,,,,,1304 3289 1306,,,"['?', 'fall', '_:inf']"
Lule-41_fall-6,,Lule,41_fall,yelévety tolç,yelévety tol+ç,j e l e w e t i + t o l + ts,,machoni1878,,,,,4314 3289 1306,,,"['?', 'fall', '_:inf']"
Lule-41_fall-7,,Lule,41_fall,laquy tolç,laquy tol+ç,l a k i + t o l + ts,,machoni1878,,,,,1305 3289 1306,,,"['?', 'fall', '_:inf']"
Lule-41_fall-8,,Lule,41_fall,yeuláiç,yeulái+ç,j e w l ai + ts,,machoni1878,,,,,4314 1306,,,"['fall', '_:inf']"
Lule-41_fall-9,,Lule,41_fall,necililisç,ne+cililis+ç,n e + ts i l i l i s + ts,,machoni1878,,,,,1304 4316 1306,,,"['?', 'fall', '_:inf']"
Lule-148_short-1,,Lule,148_short,cucuyutó,cucuyutó,k u k u j u t o,,machoni1878,,,,,1315,,,[]
Lule-148_short-2,,Lule,148_short,quelquelecstó,quelquelecstó,k e l k e l e k s t o,,machoni1878,,,,,1315,,,[]
Lule-192_grass-1,,Lule,192_grass,nahalá,nahalá,n a ʔ a l a,,machoni1878,,,,,1339,,,[]
Lule-192_grass-2,,Lule,192_grass,çâ,çâ,ts a,,machoni1878,,,,,4327,,,[]
Lule-152_one-1,,Lule,152_one,alapeá,alapeá,a l a p e a,,machoni1878,,,,,2114,,,[]
Lule-15_long-1,,Lule,15_long,ayé+p,ayé+p,a e + p,,machoni1878,,,,,1364 4337,,,[]
Lule-136_littlequantityfew-1,,Lule,136_littlequantityfew,cecestó,cecestó,ts e ts e s t o,,machoni1878,,,,,4356,,,[]
Lule-147_muchmany-1,,Lule,147_muchmany,euip,eui+p,e w i + p,,machoni1878,,,,,2654 4358,,,"['much', '_:adj']"
Lule-39_sit-1,,Lule,39_sit,lohóç,lohó+ç,l o ʔ o + ts,,machoni1878,,,,,2138 1414,,,"['sit', '_:inf']"
Lule-35_spider-1,,Lule,35_spider,emys,emys,e m i s,,machoni1878,,,,,4378,,,[]
Lule-35_spider-2,,Lule,35_spider,alohy eme,alohy eme,a l o ʔ i + e m e,,machoni1878,,,,,4379 4378,,,"['?', '?']"
Lule-35_spider-3,,Lule,35_spider,emys laps,emys laps,e m i s + l a p s,,machoni1878,,,,,4378 4380,,,"['spider', 'red']"
Lule-35_spider-4,,Lule,35_spider,emys canacs,emys canacs,e m i s + k a n a k s,,machoni1878,,,,,4378 4381,,,"['spider', 'flat']"
Lule-35_spider-5,,Lule,35_spider,emys celep,emys celep,e m i s + ts e l e p,,machoni1878,,,,,4378 4380,,,"['spider', 'black']"
Lule-126_liedown-1,,Lule,126_liedown,cotóç,cotóç,k o t o ts,,machoni1878,,,,,4395,,,[]
Lule-126_liedown-2,,Lule,126_liedown,eléç,elé+ç,e l e + ts,,machoni1878,,,,,4396 4397,,,"['lie', '_:inf']"
Lule-150_ten-1,,Lule,150_ten,ysyauomp,ysyauomp,i s j a w o m p,,machoni1878,,,,,4402,,,[]
Lule-128_flea-1,,Lule,128_flea,pinpin,pinpin,p i n p i n,,machoni1878,,,,,3457,,,[]
Lule-166_deer-1,,Lule,166_deer,shalá,shalá,s ʔ a l a,,machoni1878,,,,,4410,,,[]
Lule-42_hairhead-1,,Lule,42_hairhead,cauó,cauó,k a u o,,machoni1878,,,,,2728,,,[]
Lule-42_hairhead-2,,Lule,42_hairhead,caplhé,caplhé,k a p ɬ e,,machoni1878,,,,,4415,,,[]
Lule-42_hairhead-3,,Lule,42_hairhead,scélp,scélp,s k e l p,,machoni1878,,,,,4416,,,[]
Lule-42_hairhead-4,,Lule,42_hairhead,scunéump,scunéump,s k u n e u m p,,machoni1878,,,,,4416,,,[]
Lule-42_hairhead-5,,Lule,42_hairhead,sucué,sucué,s u k u e,,machoni1878,,,,,2728,,,[]
Lule-254_penis-1,,Lule,254_penis,pesú,pesú,p e s u,,machoni1878,,,,,4418,,,[]
Lule-124_bed-1,,Lule,124_bed,sipé,sipé,s i p e,,machoni1878,,,,,819,,,[]
Lule-143_plantvb-1,,Lule,143_plantvb,yácç,yác+ç,j a k + ts,,machoni1878,,,,,1546 1545,,,"['plant', '_:inf']"
Lule-123_burnvbintrans-1,,Lule,123_burnvbintrans,aléç,alé+ç,a l e + ts,,machoni1878,,,,,327 4439,,,"['burn', '_:inf']"
Lule-158_nine-1,,Lule,158_nine,locuép moitlé,locuép moitlé,l o k w e p + m oi t l e,,machoni1878,,,,,4441 4442 4443,,,"['four', '?']"
Lule-158_nine-2,,Lule,158_nine,locuép alapeâ,locuép alapeâ,l o k u e p + a l a p e a,,machoni1878,,,,,4441 4442 4444,,,"['four', '?']"
Lule-169_knife-1,,Lule,169_knife,ebellú,ebellú,e b e ɬ u,,machoni1878,,,,,342,,,[]
Lule-209_oldman-1,,Lule,209_oldman,umuequé,umuequé,u m w e k e,,machoni1878,,,,,354,,,[]
Lule-159_cook-1,,Lule,159_cook,miyrç,miyr+ç,m iː ɾ + ts,,machoni1878,,,,,899 1696,,,"['cook', '_:inf']"
Lule-159_cook-2,,Lule,159_cook,mytç,myt+ç,m i t + ts,,machoni1878,,,,,899 1696,,,"['cook', '_:inf']"
Lule-210_oldwoman-1,,Lule,210_oldwoman,uacaó,uacaó,w a k a o,,machoni1878,,,,,2871,,,[]
Lule-36_spiderweb-1,,Lule,36_spiderweb,emys nauá,emys nauá,e m i s + n a u a,,machoni1878,,,,,4479 909,,,"['spider', 'net']"
Lule-160_fox-1,,Lule,160_fox,cule elésy,cule+elésy,k u l e + e l e s i,,machoni1878,,,,,4497 4498,,,"['dog', 'wild']"
Lule-2_beehive-1,,Lule,2_beehive,yanameyo,yanameyo,j a n a m e j o,,machoni1878,,,,,4505,,,[]
Lule-161_wolf-1,,Lule,161_wolf,toculép,toculép,t o k u l e p,,machoni1878,,,,,2960,,,[]
Lule-161_wolf-2,,Lule,161_wolf,culeéu,culeéu,k u l eː w,,machoni1878,,,,,2960,,,[]
Lule-40_borntobe-1,,Lule,40_borntobe,tolç,tolç,t o l + ts,,machoni1878,,,,,1822 2339,,,"['be.born', '_:inf']"
Lule-121_footprint-1,,Lule,121_footprint,elu uyáp,elu uyáp,e l u + w i a p,,machoni1878,,,,,1853 4527,,,"['foot', '?']"
Lule-134_itch-1,,Lule,134_itch,zulç,zul+ç,ts u l + ts,,machoni1878,,,,,3778 4554,,,"['itch', '_:inf']"
